AppName,gitLink,FDstoreLink
React,https://github.com/engSERGIU/React,https://f-droid.org//en/packages/io.github.engsergiu.react/
Styrkur,https://archive.softwareheritage.org/browse/origin/https://github.com/Styrkur/styrkur-app/directory/,https://f-droid.org//en/packages/com.styrkurapp.app/
Open Training,https://github.com/chaosbastler/opentraining,https://f-droid.org//en/packages/de.skubware.opentraining/
SWJournal,https://github.com/GeorgijK/swj,https://f-droid.org//en/packages/com.gk.simpleworkoutjournal/
Exceer,https://github.com/oaken-source/exceer,https://f-droid.org//en/packages/org.grapentin.apps.exceer/
HIIT Timer,https://gitlab.com/LarsFreeSoftware/HIIT-timer/tree/HEAD,https://f-droid.org//en/packages/org.hiittimer.hiittimer/
Mobile MSJ,https://github.com/pserwylo/msjviewer,https://f-droid.org//en/packages/com.serwylo.msjviewer/
Droid Dicom Viewer,https://code.google.com/archive/p/droid-dicom-viewer/source,https://f-droid.org//en/packages/be.ac.ulb.lisa.idot.android.dicomviewer/
Heart rate,https://github.com/joeyvanderbie/android-heart-rate-monitor,https://f-droid.org//en/packages/com.vanderbie.heart_rate_monitor/
HydroMemo,https://github.com/mboesling/HydroMemo,https://f-droid.org//en/packages/de.boesling.hydromemo/
Lliga Intermunicipal,https://github.com/YerayAlonso/LligaIntermunicipal,https://f-droid.org//en/packages/com.lligainterm/
Hydrate,https://code.google.com/p/h2droid/source,https://f-droid.org//en/packages/com.frankcalise.h2droid/
Heart Observe,https://github.com/daryldy/Heart,https://f-droid.org//en/packages/ca.ddaly.android.heart/
DashClock: DashCricket,https://github.com/mvsastry/dashcricket,https://f-droid.org//en/packages/me.malladi.dashcricket/
Subsurface,https://github.com/Subsurface-divelog/subsurface,https://f-droid.org//en/packages/org.subsurface/
HeartRateMonitor,https://github.com/phishman3579/android-heart-rate-monitor/,https://f-droid.org//en/packages/com.jwetherell.heart_rate_monitor/
Simple C25K,https://github.com/roelb/Simple-C25K,https://f-droid.org//en/packages/nl.ttys0.simplec25k/
Pedometer,https://github.com/bagilevi/android-pedometer,https://f-droid.org//en/packages/name.bagi.levente.pedometer/
